timestamp,中国:社会消费品零售总额:当月同比,中国:社会消费品零售总额:当月同比_variation,中国:CPI:当月同比,中国:CPI:当月同比_variation,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:当月同比_variation,中国:工业增加值:规模以上工业企业:当月同比,中国:工业增加值:规模以上工业企业:当月同比_variation,中国:出口金额:当月同比,中国:出口金额:当月同比_variation,中国:进口金额:当月同比,中国:进口金额:当月同比_variation,固定资产投资完成额:累计同比,固定资产投资完成额:累计同比_variation,房地产开发投资完成额:累计同比,房地产开发投资完成额:累计同比_variation,固定资产投资完成额:制造业:累计同比,固定资产投资完成额:制造业:累计同比_variation,固定资产投资完成额:基础设施建设:累计同比,固定资产投资完成额:基础设施建设:累计同比_variation,中国:M2:同比,中国:M2:同比_variation,中国:社会融资规模:当月值,中国:社会融资规模:当月值_variation
2025-07-30,4.7711797,0.0976737,0.18621439,0.0457921557,-3.4902577,0.11040535000000001,8.75998,0.11983219999999993,6.749913,0.21701677000000005,1.2325382,0.056343439999999995,2.8359923,0.034241009999999995,-11.152048,0.03414300000000008,7.2565756,0.059485619999999975,9.302504,0.05960160000000006,8.647741,0.03165569999999995,21637.94,1611.5829
2025-08-30,5.0333395,0.22838420000000004,0.21619147,0.024477403600000003,-3.3710017,0.25409614,9.132295,0.06460609999999996,8.147014,0.46611230000000003,1.125906,0.232569168,2.811028,0.10132150000000002,-11.118345,0.1410007500000001,7.1573544,0.055957299999999946,9.473957,0.14892059999999993,8.724041,0.057329800000000125,41382.59,164.38039999999967
2025-09-30,5.179198,0.23992538,0.18207514,0.0157325814,-3.3904204,0.21859093999999996,9.849412,0.13220459999999987,7.0270815,0.6732601300000001,1.6784077,0.20631686000000002,2.7423255,0.10804739,-11.098803,0.15101010000000006,7.1463943,0.07993842999999999,9.705624,0.3079761,8.841106,0.02775169999999996,48404.18,73.69779999999956
2025-10-30,5.7485833,0.18812599,0.1280694,0.02121356,-3.3952665,0.2516061,9.833428,0.2082191,8.879746,1.11159835,1.5169373,0.71295527,2.7074924,0.09121085000000001,-11.21202,0.13830739999999989,7.05895,0.043379869999999966,9.589256,0.3613207000000001,8.981564,0.014722100000000005,28683.549,837.3360000000005
2025-11-30,5.5632925,0.41897264,0.06271565,0.057334406,-3.4152966,0.20979994999999999,9.481795,0.4100273,8.378474,1.2674392900000002,1.0086517,1.2904880500000002,2.7061741,0.17273017,-11.2398815,0.1185861000000001,6.989462,0.025271699999999966,9.493063,0.3803406400000001,8.989545,0.020725399999999894,35776.953,506.58739999999966
2025-12-30,5.5705404,0.032183670000000046,0.06675458,0.010251860500000001,-3.3880496,0.44000151000000004,9.135293,0.2725615700000001,9.011203,2.01756233,0.95194817,0.6908448300000001,2.6776676,0.17187571999999998,-11.3359375,0.1383144999999999,6.821406,0.06274100000000003,9.541464,0.34116568,9.116179,0.08166209999999996,36064.023,465.77949999999987
